"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance","exploratory_score"
1001,"-1:-1|-1:0|1:2|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.06142715787305,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06142715787305,2.82842712474619,0.782104051605118,1.65068182524203
1423,"-1:-2|-1:-1|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.06142715787305,1,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06142715787305,2.82842712474619,0.782104051605118,1.65068182524203
474,"-1:-1|0:1|2:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.709637993158325,1.64677763603992
480,"-2:-2|-1:-2|-1:0|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.709637993158325,1.64677763603992
755,"-1:-2|-1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.709637993158325,1.64677763603992
1036,"-1:0|0:-2|1:-2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.709637993158325,1.64677763603992
1178,"-1:-2|0:-1|2:0|2:1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.709637993158325,1.64677763603992
358,"-1:-2|0:1|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.06011261594915,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06011261594915,2.82842712474619,0.628875548196174,1.6428734468378
855,"-2:-2|-2:2|-1:0|2:0",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.06011261594915,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06011261594915,2.82842712474619,0.628875548196174,1.6428734468378
1581,"-1:0|1:-2|1:2|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.06011261594915,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06011261594915,2.82842712474619,0.628875548196174,1.6428734468378
1587,"-2:-1|0:-2|0:2|2:-1",4,TRUE,2,0,2,"mixed",2.11803398874989,2.23606797749979,2.5,3,2,2.06011261594915,3,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06011261594915,2.82842712474619,0.628875548196174,1.6428734468378
466,"-2:-2|-2:-1|0:-2|2:0",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
625,"-2:-1|-2:0|0:-2|2:-2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
643,"-1:-2|0:-1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
662,"-1:-2|-1:0|0:2|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
674,"-1:-2|-1:-1|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
708,"-1:-2|0:2|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
792,"-1:-2|-1:0|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
1183,"-1:-1|-1:2|0:2|2:0",4,TRUE,2,1,1,"mixed",1.91257038496822,2.23606797749979,2.25,3,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
1199,"-1:-1|-1:2|0:2|2:-1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
1268,"-1:-1|-1:2|1:0|1:2",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.07792717443648,2.82842712474619,0.559978826721162,1.61332873581103
516,"-1:-2|1:-1|1:2|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
754,"-1:-2|1:-1|2:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
942,"-2:-1|-1:2|0:-1|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1041,"-2:-1|-2:0|-1:2|2:-2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1148,"-1:-1|1:-2|2:0|2:1",4,TRUE,1,1,2,"mixed",1.97158737934317,2.23606797749979,2.5,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1232,"-1:-2|-1:2|1:-2|2:-1",4,TRUE,0,0,4,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1277,"-1:-2|1:-2|1:2|2:1",4,TRUE,0,0,4,"off_axis",2.23606797749979,2.23606797749979,3,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1485,"-1:-2|0:-1|1:2|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1539,"-1:-1|0:1|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
1555,"-1:0|0:-2|1:2|2:-1",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,1.54191616532087
353,"-1:-2|1:-2|1:0|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
371,"-2:-2|-2:-1|-2:2|0:-2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
458,"-2:-2|-2:-1|0:-2|0:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
470,"-2:-2|-1:-2|-1:0|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
551,"-1:-2|0:-2|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
641,"-1:0|0:-2|1:0|2:-2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
784,"-2:-1|-2:2|0:-2|0:-1",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
1076,"-1:-2|0:-2|1:-2|2:0",4,TRUE,2,0,2,"mixed",2.11803398874989,2.23606797749979,2.5,3,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
1154,"-1:0|0:-2|1:-2|2:0",4,TRUE,3,0,1,"mixed",1.80901699437495,2.23606797749979,2,3,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
1254,"-1:-2|1:-2|1:0|2:0",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,1.50264907940408
716,"-1:-2|-1:-1|1:-1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,1.45952365134923
900,"-2:-1|-2:0|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,1.45952365134923
1134,"-1:-1|-1:2|0:2|1:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,1.45952365134923
1299,"-2:-1|-1:-2|-1:0|0:2",4,TRUE,2,0,2,"mixed",1.86803398874989,2.23606797749979,2.25,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,1.45952365134923
1618,"-1:-1|0:-2|1:0|1:2",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,1.87792717443648,2.82842712474619,0.551149835962157,1.45952365134923
392,"-1:-2|1:2|2:1|2:2",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015,1.43514069811603
532,"-2:-1|-1:2|2:-2|2:-1",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015,1.43514069811603
928,"-1:-2|1:-1|1:0|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015,1.43514069811603
946,"-1:-2|0:1|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015,1.43514069811603
1525,"-1:-1|-1:0|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.02514076993644,2.82842712474619,0.665669973236015,1.43514069811603
455,"-2:-1|-2:2|1:-2|2:-2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
509,"-2:-1|-2:2|-1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
723,"-1:-2|0:1|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
726,"-1:-2|1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
768,"-2:-1|-1:-2|2:-2|2:2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
818,"-1:-2|0:1|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
847,"-2:-2|-1:-1|0:2|2:-2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
911,"-1:0|0:-2|1:1|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
959,"-1:-1|0:-2|1:0|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
965,"-1:-1|-1:1|1:0|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,1.40559598708925
