"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance","comparison_group","z_spatial_dispersion","z_local_change","z_overlap_variability","z_asymmetry","z_components","structural_difficulty_score","difficulty_percentile","difficulty_rank_within_group","difficulty_band","sf_width","sf_height","sf_area","visual_max_chebyshev","visual_max_manhattan","visual_width","visual_height","visual_area","connector_cells","visible_flippers","visible_start_cells","total_visible_cells","visual_density","f_on_s","duplicate_wrapped_f","valid_for_game","visual_complexity_score","elegance_score"
1354,"-1:-1|-1:1|-1:2|1:1",4,TRUE,0,3,1,"off_axis",1.61967716615477,2.23606797749979,2.25,3,2,1.85432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.85432037668651,2.82842712474619,0.539027870445404,"F4_R25",-0.624073088295979,0.706508810356395,0.0523490600394965,0.271391979495859,-1.3423754352168,-0.936198673621029,0.37593984962406,580,"easy",4,3,12,2,3,4,3,12,0,4,1,5,0.416666666666667,FALSE,FALSE,TRUE,-4.01866865727897,3.08246998365794
482,"-1:-2|0:1|2:-2|2:-1",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.14295532842377,2.82842712474619,0.67308779382795,"F4_R25",1.23436302722325,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,3.40676455870285,0.873254564983888,117,"very_hard",4,4,16,2,4,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,3.07102375438275
684,"-1:-1|-1:2|2:-2|2:0",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.20153397218646,2.82842712474619,0.412644815400057,"F4_R25",1.6115337978159,1.75502188559869,0.0523490600394965,0.271391979495859,2.28048336484708,5.97078008779702,0.986036519871106,12,"very_hard",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,3.06173644293198
797,"-1:0|0:-2|2:-1|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.18371941369913,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.18371941369913,2.82842712474619,0.507027856163868,"F4_R25",1.4968310611043,0.706508810356395,1.17015005204386,0.271391979495859,2.28048336484708,5.92536526784749,0.980665950590763,17,"very_hard",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,3.01632162298245
816,"-1:-2|-1:0|2:-1|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.18371941369913,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.18371941369913,2.82842712474619,0.507027856163868,"F4_R25",1.4968310611043,0.706508810356395,1.17015005204386,0.271391979495859,2.28048336484708,5.92536526784749,0.980665950590763,17,"very_hard",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,3.01632162298245
502,"-1:-2|-1:-1|2:-2|2:-1",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,1.91869125971184,2.82842712474619,0.595001260414515,"F4_R25",-0.209607781575099,-0.342004264885899,1.17015005204386,0.271391979495859,-0.134755835195509,0.755174149883212,0.588614393125671,382,"medium",3,4,12,2,4,3,4,12,1,4,1,6,0.5,FALSE,FALSE,TRUE,-2.23756203622485,2.99273618610806
653,"-2:-2|-2:0|0:1|0:2",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.09574173292382,2.82842712474619,0.673190239647906,"F4_R25",0.930368481543597,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,3.1027700130232,0.849087003222342,137,"very_hard",5,3,15,2,4,5,3,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,2.96507826357581
359,"-1:-1|-1:2|1:2|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.13716308916112,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.13716308916112,2.82842712474619,0.607850429635522,"F4_R25",1.19706849109502,0.706508810356395,0.0523490600394965,0.271391979495859,1.07286376482578,3.30018210581255,0.864661654135338,125,"very_hard",4,4,16,2,4,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.96444130149246
723,"-1:-2|0:1|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
965,"-1:-1|-1:1|1:0|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
1357,"-1:-2|-1:-1|1:-1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,3,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
1367,"-1:-1|1:-2|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,3,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
1408,"-1:-1|-1:2|1:1|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.04295532842377,2.82842712474619,0.60215679580886,"F4_R25",0.590492247079168,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.48598626177541,0.672395273899033,294,"hard",4,4,16,2,3,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.93135207850944
896,"-1:-1|0:2|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.00153397218646,2.82842712474619,0.464114160026601,"F4_R25",0.323792237527746,1.75502188559869,0.0523490600394965,0.271391979495859,-0.134755835195509,2.26779932746628,0.762620837808808,220,"hard",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,2.92096892470948
654,"-1:-2|0:1|2:-2|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.21934853067379,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.21934853067379,2.82842712474619,0.552260103168055,"F4_R25",1.7262365345275,0.706508810356395,0.0523490600394965,0.271391979495859,2.28048336484708,5.03696974926632,0.963480128893663,33,"very_hard",4,4,16,2,4,4,4,16,3,4,1,8,0.5,FALSE,FALSE,TRUE,2.11684742537422,2.92012232389211
785,"-1:-2|-1:0|2:-2|2:1",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.21934853067379,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.21934853067379,2.82842712474619,0.552260103168055,"F4_R25",1.7262365345275,0.706508810356395,0.0523490600394965,0.271391979495859,2.28048336484708,5.03696974926632,0.963480128893663,33,"very_hard",4,4,16,2,4,4,4,16,3,4,1,8,0.5,FALSE,FALSE,TRUE,2.11684742537422,2.92012232389211
1535,"-1:-1|0:-2|1:-1|2:1",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,1.97858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,1.97858444539843,2.82842712474619,0.562932394231188,"F4_R25",0.176026940358286,1.75502188559869,1.17015005204386,0.271391979495859,-0.134755835195509,3.23783502230119,0.855531686358754,135,"very_hard",4,4,16,2,3,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.90209421798109
38,"-2:0|-1:0",2,TRUE,2,0,0,"axis_only",1.5,2,1.5,2,2,1.33333333333333,1,4,2,25,0,TRUE,25,33554432,0,1,25,25,0.25,2,0.166666666666667,0.0833333333333333,0.596113387342175,5.5,2,6,1.19222677468435,4,2,6,2.02030508910442,5.5,2,6,1.19222677468435,0.166666666666667,1.33333333333333,2,0.577350269189626,"F2_R25",-1.7482835808214,-2.22370927986327,1.8228349548786,-1.00312153209238,-1.39805059083906,-4.55033002873751,0.0697674418604651,41,"very_easy",1,3,3,2,2,1,3,3,0,2,1,3,1,FALSE,FALSE,TRUE,-7.42826996324871,2.87793993451119
440,"-1:-1|-1:2|1:-2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.0659048552118,2.82842712474619,0.507758832969072,"F4_R25",0.738257544248626,0.706508810356395,1.17015005204386,0.271391979495859,1.07286376482578,3.95917215097052,0.924274973147154,67,"very_hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,2.8312351271596
1355,"-1:-1|0:1|1:-2|1:-1",4,TRUE,1,2,1,"mixed",1.51612377556149,2.23606797749979,2,3,2,1.80087670122451,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,1.80087670122451,2.23606797749979,0.534210847873044,"F4_R25",-0.968181298430773,-0.342004264885899,1.17015005204386,0.271391979495859,-1.3423754352168,-1.21101896699375,0.335123523093448,618,"easy",4,3,12,2,3,4,3,12,0,4,1,5,0.416666666666667,FALSE,FALSE,TRUE,-4.01866865727897,2.80764969028522
608,"-1:-1|0:-2|2:-2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.09574173292382,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,10,10,10,0,8.33333333333333,6,10,1.37666489859818,0,2.09574173292382,2.82842712474619,0.480585972053891,"F4_R25",0.930368481543597,1.75502188559869,0.0523490600394965,0.271391979495859,1.07286376482578,4.08199517150343,0.93609022556391,60,"very_hard",3,4,12,2,4,3,4,12,3,4,1,8,0.666666666666667,FALSE,FALSE,TRUE,1.32465120588339,2.75734396562003
997,"-1:-1|-1:0|1:1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.00219124314841,2.82842712474619,0.738790472371199,"F4_R25",0.328024213198112,-0.342004264885899,1.17015005204386,0.271391979495859,-0.134755835195509,1.29280614465642,0.644468313641246,330,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.73817196139045
1540,"-1:-1|-1:1|1:-2|2:1",4,TRUE,0,2,2,"off_axis",1.82514076993644,2.23606797749979,2.5,3,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,10,10,10,0,8.33333333333333,6,10,1.10738878536948,0,2.14295532842377,2.82842712474619,0.480442458550402,"F4_R25",1.23436302722325,1.75502188559869,-1.2876990647278,0.271391979495859,1.07286376482578,3.04594159241578,0.835660580021482,152,"very_hard",4,4,16,2,3,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.71020078809568
895,"-1:-1|1:-1|1:2|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.97858444539843,1,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,1.97858444539843,2.82842712474619,0.562932394231188,"F4_R25",0.176026940358286,1.75502188559869,1.17015005204386,0.271391979495859,-1.3423754352168,2.03021542227989,0.732008592910849,250,"hard",5,4,20,2,4,5,4,20,1,4,1,6,0.3,FALSE,FALSE,TRUE,-0.653169597243203,2.6833850195231
766,"-1:-1|1:-2|2:-1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.0607698869111,2.82842712474619,0.530437422427522,"F4_R25",0.705194983790766,1.75502188559869,1.17015005204386,0.271391979495859,-0.134755835195509,3.76700306573367,0.902792696025779,87,"very_hard",5,4,20,2,4,5,4,20,2,4,1,7,0.35,FALSE,FALSE,TRUE,1.12793702381092,2.63906604192275
639,"-1:-2|0:2|2:0|2:2",4,TRUE,2,1,1,"mixed",2.26612377556149,2.82842712474619,2.75,4,2,2.23716308916112,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.23716308916112,2.82842712474619,0.4655955713982,"F4_R25",1.84093927123909,1.75502188559869,1.17015005204386,0.271391979495859,2.28048336484708,7.31798655322458,1,1,"very_hard",5,4,20,2,4,5,4,20,4,4,1,9,0.45,FALSE,FALSE,TRUE,4.69015026591916,2.62783628730542
753,"-1:-1|-1:1|-1:2|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.99574173292381,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,1.99574173292381,2.82842712474619,0.593497107983451,"F4_R25",0.286497701399519,0.706508810356395,0.0523490600394965,0.271391979495859,-0.134755835195509,1.18199171609576,0.639097744360902,335,"hard",4,4,16,2,4,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.62735753282979
470,"-2:-2|-1:-2|-1:0|2:0",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,2.72136726676018,0.798603651987111,184,"hard",3,5,15,2,4,3,5,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,2.58367551731279
784,"-2:-1|-2:2|0:-2|0:-1",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.03650581819918,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,2.03650581819918,2.82842712474619,0.625960641681523,"F4_R25",0.548965735280577,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,2.72136726676018,0.798603651987111,184,"hard",5,3,15,2,4,5,3,15,2,4,1,7,0.466666666666667,FALSE,FALSE,TRUE,0.137691749447388,2.58367551731279
356,"-1:-2|1:-2|2:-2|2:1",4,TRUE,0,1,3,"off_axis",2.38415776431139,2.82842712474619,3.25,4,2,2.16011261594915,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.16011261594915,2.82842712474619,0.509807683148267,"F4_R25",1.34483378826448,0.706508810356395,0.0523490600394965,0.271391979495859,2.28048336484708,4.6555670030033,0.958109559613319,38,"very_hard",4,4,16,2,4,4,4,16,3,4,1,8,0.5,FALSE,FALSE,TRUE,2.11684742537422,2.53871957762909
358,"-1:-2|0:1|1:-2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.06011261594915,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,8,8,0,8.33333333333333,6,10,1.60128153805087,0,2.06011261594915,2.82842712474619,0.628875548196174,"F4_R25",0.7009630081204,-0.342004264885899,1.17015005204386,0.271391979495859,1.07286376482578,2.8733645396,0.815252416756176,173,"very_hard",4,4,16,2,4,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.53762373527991
1539,"-1:-1|0:1|1:-2|2:1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.666666666666667,0.166666666666667,0.688332449299089,8.33333333333333,6,10,1.37666489859818,9,8,10,1.01015254455221,8.33333333333333,6,10,1.37666489859818,0,2.0659048552118,2.82842712474619,0.507758832969072,"F4_R25",0.738257544248626,0.706508810356395,0.0523490600394965,0.271391979495859,1.07286376482578,2.84137115896616,0.809344790547798,174,"very_hard",4,4,16,2,3,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.50563035464607
1091,"-1:-2|1:-2|2:-1|2:0",4,TRUE,1,0,3,"mixed",2.17705098312484,2.23606797749979,2.75,3,2,2.04229805746182,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,9,8,10,1.01015254455221,8.33333333333333,6,10,1.60128153805087,0,2.04229805746182,2.82842712474619,0.504445398969847,"F4_R25",0.586260271408802,0.706508810356395,1.17015005204386,0.271391979495859,1.07286376482578,3.8071748781307,0.913533834586466,77,"very_hard",3,4,12,2,3,3,4,12,3,4,1,8,0.666666666666667,FALSE,FALSE,TRUE,1.32465120588339,2.48252367224731
798,"-1:-1|0:-2|2:-1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.11934853067379,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.11934853067379,2.82842712474619,0.481158100063252,"F4_R25",1.08236575438342,1.75502188559869,1.17015005204386,0.271391979495859,1.07286376482578,5.35179343634761,0.97422126745435,23,"very_hard",5,4,20,2,4,5,4,20,3,4,1,8,0.4,FALSE,FALSE,TRUE,2.90904364486504,2.44274979148257
626,"-1:-2|1:2|2:-2|2:0",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.20153397218646,2.82842712474619,0.412644815400057,"F4_R25",1.6115337978159,1.75502188559869,1.17015005204386,0.271391979495859,2.28048336484708,7.08858107980138,0.996777658431794,2,"very_hard",5,4,20,2,4,5,4,20,4,4,1,9,0.45,FALSE,FALSE,TRUE,4.69015026591916,2.39843081388222
680,"-1:-2|0:2|2:-1|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,2.20153397218646,4,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,10,10,10,0,8.33333333333333,6,10,1.60128153805087,0,2.20153397218646,2.82842712474619,0.412644815400057,"F4_R25",1.6115337978159,1.75502188559869,1.17015005204386,0.271391979495859,2.28048336484708,7.08858107980138,0.996777658431794,2,"very_hard",5,4,20,2,4,5,4,20,4,4,1,9,0.45,FALSE,FALSE,TRUE,4.69015026591916,2.39843081388222
1366,"-1:-2|-1:-1|0:1|2:-1",4,TRUE,1,1,2,"mixed",1.72158737934317,2.23606797749979,2.25,3,2,1.94229805746182,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,1.94229805746182,2.82842712474619,0.603212009882676,"F4_R25",-0.0576105087352749,-0.342004264885899,1.17015005204386,0.271391979495859,-0.134755835195509,0.907171422723036,0.623523093447905,347,"hard",4,4,16,2,3,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.35253723945706
1402,"-1:-2|-1:-1|0:1|2:0",4,TRUE,2,1,1,"mixed",1.66257038496822,2.23606797749979,2,3,2,1.94229805746182,2,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.583333333333333,0.25,0.800640769025436,8.33333333333333,6,10,1.60128153805087,8,6,10,2.02030508910442,8.33333333333333,6,10,1.60128153805087,0,1.94229805746182,2.82842712474619,0.603212009882676,"F4_R25",-0.0576105087352749,-0.342004264885899,1.17015005204386,0.271391979495859,-0.134755835195509,0.907171422723036,0.623523093447905,347,"hard",4,4,16,2,3,4,4,16,1,4,1,6,0.375,FALSE,FALSE,TRUE,-1.44536581673403,2.35253723945706
1510,"-1:-1|-1:1|1:-2|2:0",4,TRUE,1,2,1,"mixed",1.76612377556149,2.23606797749979,2.25,3,2,2.08371941369913,3,8,1,25,0,TRUE,25,33554432,0,1,25,25,0.833333333333333,2,0.75,0.0833333333333333,0.553694392684741,8.33333333333333,6,10,1.10738878536948,10,10,10,0,8.33333333333333,6,10,1.10738878536948,0,2.08371941369913,2.82842712474619,0.419143842948326,"F4_R25",0.852960280960224,1.75502188559869,-1.2876990647278,0.271391979495859,1.07286376482578,2.66453884615276,0.790547798066595,194,"hard",4,4,16,2,3,4,4,16,2,4,1,7,0.4375,FALSE,FALSE,TRUE,0.335740804320094,2.32879804183266
